salesdata
;orderId;orderState;customer;product;orderDate;orderAmountInCents;Currency
3663;4558;4;af34b4796e;fe2a87eff5;2021-01-13 08:01:00.781;48970,00000000000;USD
3664;4559;0;bdc75cd7d2;fe2a87eff5;2021-01-13 08:02:45.100;73870,0;USD
3665;4560;7;d8728a3cae;fe2a87eff5;2021-01-13 08:28:35.837;57270,00000000000;USD
3666;4561;4;d8728a3cae;fe2a87eff5;2021-01-13 08:30:02.754;57270,00000000000;USD
3667;4562;0;40d7cac925;fe2a87eff5;2021-01-13 09:14:44.824;73870,0;USD
3668;4563;4;80db27b0c8;bbb138db49;2021-01-13 09:16:02.887;48970,00000000000;USD
3669;4564;4;89f74237cb;98ac5d1ffd;2021-01-13 09:33:10.811;57270,00000000000;USD
3670;4565;4;4205cb29af;98ac5d1ffd;2021-01-13 10:05:52.819;57270,00000000000;USD
3671;4566;0;079a3b54a9;fe2a87eff5;2021-01-13 10:38:46.160;57270,00000000000;USD
3672;4567;4;6bd83d9bfb;98ac5d1ffd;2021-01-13 11:00:02.135;73870,0;USD
3673;4568;0;a1bd7c367e;fe2a87eff5;2021-01-13 11:50:09.144;57270,00000000000;USD
3674;4569;0;d4ca263ee3;fe2a87eff5;2021-01-13 12:15:43.057;20750,0;USD
3675;4570;0;39a718b496;fe2a87eff5;2021-01-13 13:13:23.523;65570,0;USD
3676;4571;4;9cd8766a91;f9c580224e;2021-01-13 14:04:16.158;48970,00000000000;USD
3677;4572;7;8ef97c37e3;f9c580224e;2021-01-13 14:33:37.579;65570,0;USD
3678;4573;7;20a7899aba;f9c580224e;2021-01-13 15:03:45.051;65570,0;USD
3679;4574;4;f3b7c8515c;aa8cc765af;2021-01-13 15:23:03.748;48970,00000000000;USD
3680;4575;4;81f0ac4e58;f9c580224e;2021-01-13 15:25:51.951;65570,0;USD
3681;4576;0;29dce79996;fe2a87eff5;2021-01-13 15:31:22.602;65570,0;USD
3682;4577;4;ffddd4778d;98ac5d1ffd;2021-01-13 15:52:51.845;57270,00000000000;USD
3683;4578;4;657f0d3cc6;935d5727c7;2021-01-13 15:53:58.642;65570,0;USD
3684;4579;4;05cb7027b1;f9c580224e;2021-01-13 16:07:36.244;65570,0;USD
3685;4580;7;d872499cd5;f9c580224e;2021-01-13 16:17:41.425;57270,00000000000;USD
3686;4581;4;d872499cd5;f9c580224e;2021-01-13 16:20:56.627;57270,00000000000;USD
3687;4582;4;58283d3636;f9c580224e;2021-01-13 16:54:47.898;65570,0;USD
3688;4583;4;20a7899aba;f9c580224e;2021-01-13 17:55:25.728;65570,0;USD
3689;4584;4;3151b13e3b;f9c580224e;2021-01-13 17:55:31.376;57270,00000000000;USD
3690;4585;7;7f90a76919;98ac5d1ffd;2021-01-13 18:00:04.993;73870,0;USD
3691;4586;4;7f90a76919;98ac5d1ffd;2021-01-13 18:01:13.300;73870,0;USD
3692;4587;4;3fff4fa965;98ac5d1ffd;2021-01-13 18:04:11.242;57270,00000000000;USD
3693;4588;4;1b62842e30;98ac5d1ffd;2021-01-13 18:12:13.532;57270,00000000000;USD
3694;4589;7;ffdebcfbf0;98ac5d1ffd;2021-01-13 18:37:12.226;57270,00000000000;USD
3695;4590;4;ffdebcfbf0;98ac5d1ffd;2021-01-13 18:39:21.067;57270,00000000000;USD
3696;4591;0;5e1d6ace0f;fe2a87eff5;2021-01-13 18:39:26.525;48970,00000000000;USD
3697;4592;7;31140b405a;f9c580224e;2021-01-13 18:54:52.680;48970,00000000000;USD
3698;4593;0;31140b405a;fe2a87eff5;2021-01-13 18:58:05.593;48970,00000000000;USD
3699;4594;0;31140b405a;fe2a87eff5;2021-01-13 18:59:28.663;57270,00000000000;USD
3700;4595;0;a93f30990d;fe2a87eff5;2021-01-13 19:07:47.665;57270,00000000000;USD
3701;4596;0;73cad8d2cb;fe2a87eff5;2021-01-13 20:14:48.067;57270,00000000000;USD
3702;4597;4;2793ea0852;935d5727c7;2021-01-13 21:37:57.427;65570,0;USD
3703;4598;7;aa0f7c91da;f9c580224e;2021-01-14 01:20:37.670;65570,0;USD
3704;4599;0;aa0f7c91da;fe2a87eff5;2021-01-14 01:22:10.131;65570,0;USD
3705;4600;4;8ef97c37e3;f9c580224e;2021-01-14 07:54:17.065;65570,0;USD
3706;4601;7;1c91c48e7b;f9c580224e;2021-01-14 08:17:46.605;57270,00000000000;USD
3707;4602;4;1c91c48e7b;f9c580224e;2021-01-14 08:18:41.362;57270,00000000000;USD
3708;4603;4;05b4a850d7;fe2a87eff5;2021-01-14 08:31:10.668;48970,00000000000;USD
3709;4604;7;05b4a850d7;fe2a87eff5;2021-01-14 08:31:44.827;48970,00000000000;USD
3710;4605;7;063ecd4fb3;f9c580224e;2021-01-14 08:45:51.021;65570,0;USD
3711;4606;4;063ecd4fb3;f9c580224e;2021-01-14 08:46:40.329;65570,0;USD
3712;4607;4;c58a25001b;bbb138db49;2021-01-14 09:04:35.382;48970,00000000000;USD
3713;4608;0;dacb5dcb9a;fe2a87eff5;2021-01-14 09:31:41.328;65570,0;USD
3714;4609;4;9b35b21e6d;fe2a87eff5;2021-01-14 09:51:51.353;65570,0;USD
3715;4610;0;efc753936e;fe2a87eff5;2021-01-14 09:58:54.733;57270,00000000000;USD
3716;4611;0;ebfa936e6d;fe2a87eff5;2021-01-14 10:12:04.302;57270,00000000000;USD
3717;4612;4;edc09a4597;f9c580224e;2021-01-14 10:24:50.892;57270,00000000000;USD
3718;4613;4;289a420fb7;fe2a87eff5;2021-01-14 10:26:22.661;48970,00000000000;USD
3719;4614;4;edc09a4597;f9c580224e;2021-01-14 10:27:21.467;48970,00000000000;USD
3720;4615;0;7f017fafbd;fe2a87eff5;2021-01-14 11:20:30.593;73870,0;USD
3721;4616;0;8a65b5194f;fe2a87eff5;2021-01-14 11:36:52.976;65570,0;USD
3722;4617;0;5dfed7fe09;fe2a87eff5;2021-01-14 12:06:31.110;57270,00000000000;USD
3723;4618;4;91daf7750d;f9c580224e;2021-01-14 12:27:32.630;65570,0;USD
3724;4619;0;2df3b62b88;fe2a87eff5;2021-01-14 12:47:35.098;57270,00000000000;USD
3725;4620;4;54cadbd79a;aa8cc765af;2021-01-14 13:04:43.992;48970,00000000000;USD
3726;4621;4;1b3c602685;fe2a87eff5;2021-01-14 13:28:28.362;57270,00000000000;USD
3727;4622;4;b803b0a4e3;98ac5d1ffd;2021-01-14 14:05:40.189;57270,00000000000;USD
3728;4623;4;7d7c94198b;fe2a87eff5;2021-01-14 14:35:39.722;57270,00000000000;USD
3729;4624;7;bb4bd7e364;f9c580224e;2021-01-14 14:37:52.534;57270,00000000000;USD
3730;4625;7;be6019fcd7;bbb138db49;2021-01-14 14:42:11.783;48970,00000000000;USD
3731;4626;7;be6019fcd7;bbb138db49;2021-01-14 14:44:14.513;48970,00000000000;USD
3732;4627;4;be6019fcd7;bbb138db49;2021-01-14 14:48:14.212;48970,00000000000;USD
3733;4628;4;9a7607b749;f9c580224e;2021-01-14 15:22:17.515;65570,0;USD
3734;4629;7;a4f902e90a;f9c580224e;2021-01-14 15:25:42.918;65570,0;USD
3735;4630;4;a4f902e90a;f9c580224e;2021-01-14 15:30:40.619;65570,0;USD
3736;4631;4;6240cd2759;98ac5d1ffd;2021-01-14 15:43:10.602;73870,0;USD
3737;4632;7;e33caa264b;fe2a87eff5;2021-01-14 16:45:46.706;57270,00000000000;USD
3738;4633;4;e33caa264b;fe2a87eff5;2021-01-14 16:51:13.505;57270,00000000000;USD
3739;4634;0;01ed267089;fe2a87eff5;2021-01-14 16:54:29.387;48970,00000000000;USD
3740;4635;0;6a6bc90714;fe2a87eff5;2021-01-14 18:36:13.191;57270,00000000000;USD
3741;4636;0;184d49b4c1;fe2a87eff5;2021-01-14 19:25:29.380;57270,00000000000;USD
3742;4637;0;184d49b4c1;fe2a87eff5;2021-01-14 19:26:53.282;48970,00000000000;USD
3743;4638;4;097776abbe;f9c580224e;2021-01-14 19:57:53.270;57270,00000000000;USD
3744;4639;4;097776abbe;f9c580224e;2021-01-14 20:01:18.887;57270,00000000000;USD
3745;4640;4;cc86528b90;fe2a87eff5;2021-01-14 20:53:52.834;48970,00000000000;USD
3746;4641;0;7003114087;fe2a87eff5;2021-01-14 21:14:10.075;57270,00000000000;USD
3747;4642;0;ecc238515d;fe2a87eff5;2021-01-14 21:21:46.905;57270,00000000000;USD
3748;4643;4;a13ff9c800;98ac5d1ffd;2021-01-14 21:23:17.992;57270,00000000000;USD
3749;4644;0;cbcee0db48;fe2a87eff5;2021-01-15 07:26:57.414;57270,00000000000;USD
3750;4645;4;6411b2ef86;98ac5d1ffd;2021-01-15 07:30:16.035;57270,00000000000;USD
3751;4646;0;698bd1fe34;fe2a87eff5;2021-01-15 07:44:56.070;20750,0;USD
3752;4647;0;501befa240;fe2a87eff5;2021-01-15 07:52:01.867;20750,0;USD
3753;4648;7;4f1a062af4;98ac5d1ffd;2021-01-15 10:39:05.568;57270,00000000000;USD
3754;4649;7;4f1a062af4;98ac5d1ffd;2021-01-15 10:40:28.565;57270,00000000000;USD
3755;4650;0;4f1a062af4;fe2a87eff5;2021-01-15 10:41:00.735;57270,00000000000;USD
3756;4651;0;9201cff26a;fe2a87eff5;2021-01-15 10:42:49.729;57270,00000000000;USD
3757;4652;0;9201cff26a;fe2a87eff5;2021-01-15 10:45:11.987;48970,00000000000;USD
3758;4653;4;094ea9a37d;fe2a87eff5;2021-01-15 10:59:24.937;57270,00000000000;USD
3759;4654;7;49c7479be2;98ac5d1ffd;2021-01-15 11:38:48.434;57270,00000000000;USD
3760;4655;0;bb4bd7e364;fe2a87eff5;2021-01-15 11:41:23.469;57270,00000000000;USD
3761;4656;0;49c7479be2;fe2a87eff5;2021-01-15 11:43:18.357;57270,00000000000;USD
3762;4657;0;49c7479be2;fe2a87eff5;2021-01-15 11:44:02.551;48970,00000000000;USD
3763;4658;0;bb4bd7e364;fe2a87eff5;2021-01-15 11:44:41.484;48970,00000000000;USD
3764;4659;4;7f9032904a;935d5727c7;2021-01-15 12:27:13.599;65570,0;USD
3765;4660;0;030ac32e5b;fe2a87eff5;2021-01-15 12:39:08.313;65570,0;USD
3766;4661;7;ac5a9f607f;fe2a87eff5;2021-01-15 12:42:29.932;57270,00000000000;USD
3767;4662;0;2963eaaad6;fe2a87eff5;2021-01-15 12:53:20.331;57270,00000000000;USD
3768;4663;4;78859043;98ac5d1ffd;2021-01-15 14:32:40.924;57270,00000000000;USD
3769;4664;0;7d9145fd18;fe2a87eff5;2021-01-15 14:38:40.483;65570,0;USD
3770;4665;0;54e10616aa;fe2a87eff5;2021-01-15 14:55:52.928;65570,0;USD
3771;4666;4;cdddd030d3;935d5727c7;2021-01-15 15:23:09.433;65570,0;USD
3772;4667;0;1ee244f5ea;fe2a87eff5;2021-01-15 15:39:05.633;65570,0;USD
3773;4668;4;acacbe6474;f9c580224e;2021-01-15 15:51:06.455;57270,00000000000;USD
3774;4669;4;796a3acbad;f9c580224e;2021-01-15 15:56:10.438;65570,0;USD
3775;4670;4;0e414711f3;935d5727c7;2021-01-15 16:06:48.880;65570,0;USD
3776;4671;4;3ab169bf98;98ac5d1ffd;2021-01-15 17:09:41.142;57270,00000000000;USD
3777;4672;4;be69a19cf7;f9c580224e;2021-01-15 17:24:53.358;65570,0;USD
3778;4673;0;8e26aab427;fe2a87eff5;2021-01-15 17:27:57.928;57270,00000000000;USD
3779;4674;7;e58d0577e9;fe2a87eff5;2021-01-16 02:12:31.648;57270,00000000000;USD
3780;4675;4;e58d0577e9;fe2a87eff5;2021-01-16 02:15:11.203;57270,00000000000;USD
3781;4676;0;5dfed7fe09;fe2a87eff5;2021-01-16 07:03:49.171;48970,00000000000;USD
3782;4677;7;42bbf15ac2;98ac5d1ffd;2021-01-16 10:15:13.193;57270,00000000000;USD
3783;4678;7;42bbf15ac2;98ac5d1ffd;2021-01-16 10:24:50.262;57270,00000000000;USD
3784;4679;7;42bbf15ac2;98ac5d1ffd;2021-01-16 10:35:40.396;57270,00000000000;USD
3785;4680;7;42bbf15ac2;98ac5d1ffd;2021-01-16 10:37:37.015;57270,00000000000;USD
3786;4681;4;42bbf15ac2;98ac5d1ffd;2021-01-16 10:48:24.716;57270,00000000000;USD
3787;4682;0;8e26aab427;fe2a87eff5;2021-01-16 11:16:37.738;48970,00000000000;USD
3788;4683;4;0b8b56eb4b;98ac5d1ffd;2021-01-16 12:20:54.961;73870,0;USD
3789;4684;0;40068b4d6a;fe2a87eff5;2021-01-16 12:34:05.844;48970,00000000000;USD
3790;4685;0;86dfa5b60c;fe2a87eff5;2021-01-16 14:20:35.538;57270,00000000000;USD
3791;4686;4;b50517f911;98ac5d1ffd;2021-01-16 15:25:49.722;57270,00000000000;USD
3792;4687;7;aa7c04a09d;935d5727c7;2021-01-16 16:24:36.638;65570,0;USD
3793;4688;7;aa7c04a09d;935d5727c7;2021-01-16 16:24:58.423;65570,0;USD
3794;4689;4;aa7c04a09d;935d5727c7;2021-01-16 16:25:05.641;65570,0;USD
3795;4690;4;f8345e6ff0;98ac5d1ffd;2021-01-16 16:28:31.276;73870,0;USD
3796;4691;4;1bc9871b22;98ac5d1ffd;2021-01-16 17:20:27.052;57270,00000000000;USD
3797;4692;4;772e55eb1e;f9c580224e;2021-01-16 18:55:16.584;57270,00000000000;USD
3798;4693;4;f1017a3cc0;935d5727c7;2021-01-17 08:35:49.657;65570,0;USD
3799;4694;7;66bc2402a8;935d5727c7;2021-01-17 09:27:00.549;65570,0;USD
3800;4695;4;66bc2402a8;935d5727c7;2021-01-17 09:27:30.366;65570,0;USD
3801;4696;0;9fd997eaea;fe2a87eff5;2021-01-17 09:49:41.217;57270,00000000000;USD
3802;4697;4;ee238cabfd;f9c580224e;2021-01-17 11:16:47.026;57270,00000000000;USD
3803;4698;4;68209356a2;98ac5d1ffd;2021-01-17 11:19:46.517;73870,0;USD
3804;4699;4;48f4f86a99;f9c580224e;2021-01-17 12:05:02.461;65570,0;USD
3805;4700;4;8290f2132e;98ac5d1ffd;2021-01-17 13:24:36.274;48970,00000000000;USD
3806;4701;0;a79214865d;fe2a87eff5;2021-01-17 17:38:49.291;48970,00000000000;USD
3807;4702;4;23d889958a;98ac5d1ffd;2021-01-17 18:05:00.978;57270,00000000000;USD
3808;4703;7;23d889958a;98ac5d1ffd;2021-01-17 18:08:15.507;57270,00000000000;USD
3809;4704;4;23d889958a;98ac5d1ffd;2021-01-17 18:14:06.230;57270,00000000000;USD
3810;4705;0;085bb373c0;fe2a87eff5;2021-01-17 18:33:42.224;48970,00000000000;USD
3811;4706;0;4,83065E+83;fe2a87eff5;2021-01-17 23:11:55.351;48970,00000000000;USD
3812;4707;0;4,83065E+83;fe2a87eff5;2021-01-17 23:12:43.598;57270,00000000000;USD
3813;4708;7;793dd32230;98ac5d1ffd;2021-01-18 08:52:16.997;57270,00000000000;USD
3814;4709;4;793dd32230;98ac5d1ffd;2021-01-18 08:52:22.763;57270,00000000000;USD
3815;4710;4;793dd32230;98ac5d1ffd;2021-01-18 08:54:12.955;48970,00000000000;USD
3816;4711;4;f5cce05f81;98ac5d1ffd;2021-01-18 09:29:54.098;57270,00000000000;USD
3817;4712;0;efc753936e;fe2a87eff5;2021-01-18 09:41:26.390;48970,00000000000;USD
3818;4713;0;ba01688951;fe2a87eff5;2021-01-18 09:53:41.410;57270,00000000000;USD
3819;4714;4;ac5a9f607f;fe2a87eff5;2021-01-18 10:15:15.083;57270,00000000000;USD
3820;4715;4;ac5a9f607f;fe2a87eff5;2021-01-18 10:18:32.494;48970,00000000000;USD
3821;4716;0;a9207547ef;fe2a87eff5;2021-01-18 10:53:55.734;57270,00000000000;USD
3822;4717;0;dcca7349e1;fe2a87eff5;2021-01-18 11:03:01.580;57270,00000000000;USD
3823;4718;0;9,719592E+76;fe2a87eff5;2021-01-18 11:09:07.144;48970,00000000000;USD
3824;4719;0;710a2f61cf;fe2a87eff5;2021-01-18 11:38:45.811;65570,0;USD
3825;4720;7;a405a65b70;f9c580224e;2021-01-18 12:15:36.366;65570,0;USD
3826;4721;4;a405a65b70;f9c580224e;2021-01-18 12:18:24.096;65570,0;USD
3827;4722;0;fd054875a5;fe2a87eff5;2021-01-18 13:12:52.128;65570,0;USD
3828;4723;0;f2d7e5f47a;fe2a87eff5;2021-01-18 13:34:16.946;57270,00000000000;USD
3829;4724;4;cc67e38113;98ac5d1ffd;2021-01-18 13:41:58.012;57270,00000000000;USD
3830;4725;7;87f4924416;f9c580224e;2021-01-18 13:55:19.502;57270,00000000000;USD
3831;4726;0;a3be7827d0;fe2a87eff5;2021-01-18 14:47:55.107;65570,0;USD
3832;4727;7;e5961fecf7;f9c580224e;2021-01-18 15:29:59.486;57270,00000000000;USD
3833;4728;4;11ed39c815;98ac5d1ffd;2021-01-18 15:46:40.598;57270,00000000000;USD
3834;4729;4;95bf364e56;98ac5d1ffd;2021-01-18 16:07:42.523;73870,0;USD
3835;4730;7;0ab40c227e;98ac5d1ffd;2021-01-18 16:21:29.697;57270,00000000000;USD
3836;4731;7;0ab40c227e;98ac5d1ffd;2021-01-18 16:22:01.420;57270,00000000000;USD
3837;4732;4;0ab40c227e;98ac5d1ffd;2021-01-18 16:22:19.699;57270,00000000000;USD
3838;4733;4;7e55ef9d78;fe2a87eff5;2021-01-18 16:43:48.956;65570,0;USD
3839;4734;4;204b909927;98ac5d1ffd;2021-01-18 17:15:08.218;57270,00000000000;USD
3840;4735;0;553881b7e8;fe2a87eff5;2021-01-18 18:37:01.334;57270,00000000000;USD
3841;4736;7;e55be352d3;f9c580224e;2021-01-18 18:50:54.157;57270,00000000000;USD
3842;4737;7;e55be352d3;f9c580224e;2021-01-18 18:51:12.244;57270,00000000000;USD
3843;4738;7;e55be352d3;f9c580224e;2021-01-18 18:51:30.040;57270,00000000000;USD
3844;4739;4;e55be352d3;f9c580224e;2021-01-18 18:51:49.825;57270,00000000000;USD
3845;4740;4;8cf82456aa;98ac5d1ffd;2021-01-18 19:56:57.357;73870,0;USD
3846;4741;7;821702f087;aa8cc765af;2021-01-18 20:40:21.666;48970,00000000000;USD
3847;4742;4;821702f087;aa8cc765af;2021-01-18 20:42:00.804;48970,00000000000;USD
3848;4743;4;7ff7cffa9d;f9c580224e;2021-01-19 07:49:44.497;57270,00000000000;USD
3849;4744;0;6e7f68d588;fe2a87eff5;2021-01-19 08:03:27.704;57270,00000000000;USD
3850;4745;4;2d5bd7aa01;f9c580224e;2021-01-19 10:28:41.853;57270,00000000000;USD
3851;4746;0;f2d7e5f47a;fe2a87eff5;2021-01-19 11:04:57.447;57270,00000000000;USD
3852;4747;0;4244b1f4ca;fe2a87eff5;2021-01-19 11:09:23.597;65570,0;USD
3853;4748;4;4244b1f4ca;f9c580224e;2021-01-19 11:15:52.993;65570,0;USD
3854;4749;4;467c448ecb;f9c580224e;2021-01-19 13:43:30.010;65570,0;USD
3855;4750;0;3a3211d78b;fe2a87eff5;2021-01-19 15:12:07.809;57270,00000000000;USD
3856;4751;0;f102714ba5;fe2a87eff5;2021-01-19 17:31:37.609;57270,00000000000;USD
3857;4752;4;6a3e13d5e4;98ac5d1ffd;2021-01-19 17:55:03.586;57270,00000000000;USD
3858;4753;4;5fd7b2499d;fe2a87eff5;2021-01-19 18:51:05.537;65570,0;USD
3859;4754;0;f79325e75a;fe2a87eff5;2021-01-19 19:34:43.220;73870,0;USD
3860;4755;4;0bbff88aa6;fe2a87eff5;2021-01-19 19:54:45.410;57270,00000000000;USD
3861;4756;4;808f91af06;f9c580224e;2021-01-20 07:09:06.053;57270,00000000000;USD
3862;4757;7;b1a0d2ea6b;fe2a87eff5;2021-01-20 08:26:21.493;65570,0;USD
3863;4758;7;b1a0d2ea6b;fe2a87eff5;2021-01-20 08:26:58.976;65570,0;USD
3864;4759;7;b1a0d2ea6b;fe2a87eff5;2021-01-20 08:27:05.528;65570,0;USD
3865;4760;7;b1a0d2ea6b;fe2a87eff5;2021-01-20 08:27:14.978;65570,0;USD
3866;4761;7;b1a0d2ea6b;fe2a87eff5;2021-01-20 08:30:04.596;65570,0;USD
3867;4762;4;b1a0d2ea6b;fe2a87eff5;2021-01-20 08:36:25.185;65570,0;USD
3868;4763;4;d0d596170a;fe2a87eff5;2021-01-20 08:47:09.287;57270,00000000000;USD
3869;4764;7;fc1780fd77;f9c580224e;2021-01-20 09:40:36.823;57270,00000000000;USD
3870;4765;7;fc1780fd77;f9c580224e;2021-01-20 09:40:43.993;57270,00000000000;USD
3871;4766;7;fc1780fd77;f9c580224e;2021-01-20 09:43:53.435;57270,00000000000;USD
3872;4767;0;fc1780fd77;fe2a87eff5;2021-01-20 09:45:50.864;57270,00000000000;USD
3873;4768;0;d778471fc3;fe2a87eff5;2021-01-20 10:27:38.065;57270,00000000000;USD
3874;4769;0;c11dd80dfc;fe2a87eff5;2021-01-20 12:57:49.405;65570,0;USD
3875;4770;0;c11dd80dfc;fe2a87eff5;2021-01-20 12:59:51.640;57270,00000000000;USD
3876;4771;4;cc67e38113;98ac5d1ffd;2021-01-20 13:52:43.445;48970,00000000000;USD
3877;4772;4;37748cd1dd;f9c580224e;2021-01-20 14:07:36.583;65570,0;USD
3878;4773;4;8b56b22e1e;98ac5d1ffd;2021-01-20 14:19:18.205;57270,00000000000;USD
3879;4774;4;d8cf868936;fe2a87eff5;2021-01-20 14:22:09.830;65570,0;USD
3880;4775;4;8b56b22e1e;98ac5d1ffd;2021-01-20 14:23:23.317;48970,00000000000;USD
3881;4776;0;52f2e0219b;fe2a87eff5;2021-01-20 14:23:28.560;57270,00000000000;USD
3882;4777;0;1d07a9bbae;fe2a87eff5;2021-01-20 16:20:25.541;57270,00000000000;USD
3883;4778;4;0e22ac16a0;fe2a87eff5;2021-01-20 16:40:47.140;48970,00000000000;USD
3884;4779;7;9db4c16781;fe2a87eff5;2021-01-20 16:53:45.183;57270,00000000000;USD
3885;4780;4;9db4c16781;fe2a87eff5;2021-01-20 16:56:03.400;57270,00000000000;USD
3886;4781;7;47eec307f0;935d5727c7;2021-01-20 18:08:35.274;65570,0;USD
3887;4782;7;47eec307f0;935d5727c7;2021-01-20 18:08:46.923;65570,0;USD
3888;4783;7;47eec307f0;935d5727c7;2021-01-20 18:12:44.922;65570,0;USD
3889;4784;7;47eec307f0;935d5727c7;2021-01-20 18:12:53.987;65570,0;USD
3890;4785;7;47eec307f0;935d5727c7;2021-01-20 18:20:25.829;65570,0;USD
3891;4786;7;47eec307f0;935d5727c7;2021-01-20 18:21:32.419;65570,0;USD
3892;4787;4;91daf7750d;f9c580224e;2021-01-20 18:28:19.470;65570,0;USD
3893;4788;7;47eec307f0;935d5727c7;2021-01-20 18:47:33.699;65570,0;USD
3894;4789;7;47eec307f0;935d5727c7;2021-01-20 18:51:11.424;65570,0;USD
3895;4790;7;47eec307f0;935d5727c7;2021-01-20 18:59:34.330;65570,0;USD
3896;4791;7;47eec307f0;935d5727c7;2021-01-20 19:02:46.723;65570,0;USD
3897;4792;7;47eec307f0;935d5727c7;2021-01-20 19:06:29.383;65570,0;USD
3898;4793;7;47eec307f0;935d5727c7;2021-01-20 19:08:53.632;65570,0;USD
3899;4794;7;47eec307f0;935d5727c7;2021-01-20 19:14:46.588;65570,0;USD
3900;4795;4;47eec307f0;935d5727c7;2021-01-20 19:14:51.087;65570,0;USD
3901;4796;4;62b298362d;935d5727c7;2021-01-20 20:37:49.205;65570,0;USD
3902;4797;4;b753dd1b91;f9c580224e;2021-01-20 20:51:53.138;57270,00000000000;USD
3903;4798;4;204f3653f3;98ac5d1ffd;2021-01-20 22:58:36.542;57270,00000000000;USD
3904;4799;0;6a6bc90714;fe2a87eff5;2021-01-21 02:25:11.177;48970,00000000000;USD
3905;4800;4;85d06ec24a;935d5727c7;2021-01-21 08:34:59.463;65570,0;USD
3906;4801;0;757bb22548;fe2a87eff5;2021-01-21 08:49:26.913;57270,00000000000;USD
3907;4802;4;808f91af06;f9c580224e;2021-01-21 09:17:30.614;48970,00000000000;USD
3908;4803;7;6173c0ad68;f9c580224e;2021-01-21 09:29:25.434;65570,0;USD
3909;4804;0;6173c0ad68;fe2a87eff5;2021-01-21 09:31:07.593;65570,0;USD
3910;4805;0;6ebda232ca;fe2a87eff5;2021-01-21 09:38:16.479;48970,00000000000;USD
3911;4806;7;4d1bb996a7;935d5727c7;2021-01-21 09:46:13.817;57270,00000000000;USD
3912;4807;7;4d1bb996a7;935d5727c7;2021-01-21 09:47:05.035;57270,00000000000;USD
3913;4808;4;4d1bb996a7;935d5727c7;2021-01-21 09:56:37.699;57270,00000000000;USD
3914;4809;4;b27ab0ba66;f9c580224e;2021-01-21 11:09:11.003;57270,00000000000;USD
3915;4810;4;b27ab0ba66;f9c580224e;2021-01-21 11:11:02.783;48970,00000000000;USD
3916;4811;0;88cf70ad14;fe2a87eff5;2021-01-21 11:11:09.766;57270,00000000000;USD
3917;4812;7;050d010f53;935d5727c7;2021-01-21 11:34:33.548;65570,0;USD
3918;4813;4;87f4924416;f9c580224e;2021-01-21 11:44:45.004;57270,00000000000;USD
3919;4814;0;c6025d847b;fe2a87eff5;2021-01-21 11:50:45.219;57270,00000000000;USD
3920;4815;4;3af7664002;fe2a87eff5;2021-01-21 13:06:09.457;57270,00000000000;USD
3921;4816;4;387d180dd0;935d5727c7;2021-01-21 13:35:39.843;20750,0;USD
3922;4817;4;75c19de3d1;935d5727c7;2021-01-21 13:43:53.926;48970,00000000000;USD
3923;4818;4;50b6e7d68f;935d5727c7;2021-01-21 13:54:06.485;48970,00000000000;USD
3924;4819;4;0a3504c83e;f9c580224e;2021-01-21 14:01:29.169;65570,0;USD
3925;4820;4;d14b77c5d9;f9c580224e;2021-01-21 14:09:45.436;57270,00000000000;USD
3926;4821;4;5ddfa302eb;f9c580224e;2021-01-21 14:46:24.410;65570,0;USD
3927;4822;0;9bb42ffe7c;fe2a87eff5;2021-01-21 16:20:17.610;57270,00000000000;USD
3928;4823;4;5995177aee;935d5727c7;2021-01-21 16:22:57.792;48970,00000000000;USD
3929;4824;4;7ee05d76ff;bbb138db49;2021-01-21 17:09:11.876;40670,0;USD
3930;4825;0;3952a12e65;fe2a87eff5;2021-01-21 17:39:16.056;65570,0;USD
3931;4826;0;6aff23fff4;fe2a87eff5;2021-01-21 17:45:14.720;57270,00000000000;USD
3932;4827;0;c6e6dec21e;fe2a87eff5;2021-01-21 18:10:40.109;57270,00000000000;USD
3933;4828;0;c6e6dec21e;fe2a87eff5;2021-01-21 18:13:50.773;57270,00000000000;USD
3934;4829;7;6ebc1e6d2b;bbb138db49;2021-01-21 18:27:51.005;40670,0;USD
3935;4830;7;6ebc1e6d2b;bbb138db49;2021-01-21 18:27:57.500;40670,0;USD
3936;4831;7;6ebc1e6d2b;bbb138db49;2021-01-21 18:28:01.513;40670,0;USD
3937;4832;7;6ebc1e6d2b;bbb138db49;2021-01-21 18:28:08.608;40670,0;USD
3938;4833;0;6ebc1e6d2b;fe2a87eff5;2021-01-21 18:30:39.333;40670,0;USD
3939;4834;7;3f72400c11;fe2a87eff5;2021-01-21 18:41:58.131;57270,00000000000;USD
3940;4835;7;cbf1fb7b7a;aa8cc765af;2021-01-21 19:18:52.248;48970,00000000000;USD
3941;4836;4;cbf1fb7b7a;aa8cc765af;2021-01-21 19:21:59.124;48970,00000000000;USD
3942;4837;4;9914217ac1;bbb138db49;2021-01-21 20:19:24.401;40670,0;USD
3943;4838;0;9ebdab219a;fe2a87eff5;2021-01-21 22:06:52.436;48970,00000000000;USD
3944;4839;4;e5961fecf7;f9c580224e;2021-01-22 07:33:01.528;57270,00000000000;USD
3945;4840;4;c6890b2f87;f9c580224e;2021-01-22 09:58:31.704;57270,00000000000;USD
